"brand","type","s0","x0","s1","x1","within","composition","interaction","total","base_month","comp_month"
"JAK","Disposable",0,0,8.18239285207609e-08,81.6,0,0,6.67683256729409e-06,6.67683256729409e-06,2013-01-01,2023-12-01
"JUICY","Disposable",0,0,0.000338685604933134,7.84615384615385,0,0,0.00265737936178305,0.00265737936178305,2013-01-01,2023-12-01
"JUICY BAR","Disposable",0,0,0.00769105652609463,7.84615384615385,0,0,0.060345212743204,0.060345212743204,2013-01-01,2023-12-01
"JUUL","Closed pod",0,0,0.165987295754368,31.4644330042274,0,0,5.22269614681618,5.22269614681618,2013-01-01,2023-12-01
"JUUL","Disposable",0,0,0.000223608431861536,36.4285714285713,0,0,0.00814573573209879,0.00814573573209879,2013-01-01,2023-12-01
"LEAP","Closed pod",0,0,0.00156088962524774,25.3054306413235,0,0,0.039498984150468,0.039498984150468,2013-01-01,2023-12-01
"LOGIC","Disposable",0,0,0.000220414025692083,18.3599999999999,0,0,0.00404680151170662,0.00404680151170662,2013-01-01,2023-12-01
"MADURO DISTRIBUTORS","Disposable",0,0,0.0120203605841281,33.2180971129681,0,0,0.399293505216461,0.399293505216461,2013-01-01,2023-12-01
"MNGO","Disposable",0,0,0.00226376044419864,40.8000000000004,0,0,0.0923614261233055,0.0923614261233055,2013-01-01,2023-12-01
"PACHA","Disposable",0,0,0.000146086950167102,19.1958944659728,0,0,0.00280426967826352,0.00280426967826352,2013-01-01,2023-12-01
"PALAX","Disposable",0,0,0.00279366529712723,5.66666666666667,0,0,0.0158307700170543,0.0158307700170543,2013-01-01,2023-12-01
"POP","Disposable",0,0,7.85509713799305e-08,85,0,0,6.67683256729409e-06,6.67683256729409e-06,2013-01-01,2023-12-01
"PUUR VAPOR","Disposable",0,0,1.2044482278256e-05,8.86956521739131,0,0,0.000106829321076705,0.000106829321076705,2013-01-01,2023-12-01
"SAVAGE","Disposable",0,0,0.000768883091523886,13.2225438447131,0,0,0.0101665903891331,0.0101665903891331,2013-01-01,2023-12-01
"SHENZEN HQD TECHNOLOGY","Disposable",0,0,0.012431411271445,7.92642869554686,0,0,0.0985366950281262,0.0985366950281262,2013-01-01,2023-12-01
"STAGBAR","Disposable",0,0,0.00409996795117547,16.2533288629179,0,0,0.0666381274378787,0.0666381274378787,2013-01-01,2023-12-01
"STICK","Disposable",0,0,0.000644798740400698,50.4297896532132,0,0,0.032517064847064,0.032517064847064,2013-01-01,2023-12-01
"SWITCH MODS","Disposable",0,0,1.22584750238744e-05,78.432585441323,0,0,0.000961463889690349,0.000961463889690349,2013-01-01,2023-12-01
"UNKNOWN","Disposable",0,0,0.00190443557153501,12.3549246395243,0,0,0.0235291579671444,0.0235291579671444,2013-01-01,2023-12-01
"V2 CIGS","Disposable",0,0,6.54591428166087e-08,12.24,0,0,8.01219908075291e-07,8.01219908075291e-07,2013-01-01,2023-12-01
"VUSE","Closed pod",0,0,0.476013610555481,16.0600699243166,0,0,7.64481187044744,7.64481187044744,2013-01-01,2023-12-01
"VUSE","Disposable",0,0,0.0349933645820457,31.9547328246292,0,0,1.11820361585411,1.11820361585411,2013-01-01,2023-12-01
"ZEO","Disposable",0,0,0.0018965477448257,32.571842750145,0,0,0.0617740549126049,0.0617740549126049,2013-01-01,2023-12-01
